,Address,Latitude,Longitude
6503,421 WOODLANDS ST 41,1.3868338731059298,103.77009486089199
6504,421A CHOA CHU KANG AVE 4,1.38354912584636,103.740864055496
6505,421A WOODLANDS ST 41,1.3129121887083202,103.762860973019
6506,422 ANG MO KIO AVE 3,1.37543488475804,103.893743438459
6507,422 BEDOK NTH RD,1.35192513082393,103.72449679521
6508,422 BT BATOK WEST AVE 2,1.3700736849595498,103.956730877173
6509,422 CANBERRA RD,1.3590857124975402,103.949767162999
6510,422 CHOA CHU KANG AVE 4,1.4266168490023499,103.77294856956199
6511,422 CLEMENTI AVE 1,1.42228680203565,103.849145310406
6512,422 FAJAR RD,1.38354912584636,103.740864055496
6513,422 HOUGANG AVE 6,1.42209731725454,103.849560369299
6514,422 JURONG WEST ST 42,1.4217159194858402,103.849243699301
6515,422 PASIR RIS DR 6,1.42181963359145,103.84943000844
6516,422 SERANGOON CTRL,1.3215412809274298,103.94159328974001
6517,422 TAMPINES ST 41,1.32112499272339,103.86583328597601
6518,422A FAJAR RD,1.31536302699793,103.84943450182399
6519,423 ANG MO KIO AVE 3,1.32834668503079,103.92565481037701
6520,423 BEDOK NTH AVE 1,1.32648228290476,103.885544901533
6521,423 BT BATOK WEST AVE 2,1.30743411126248,103.79289757471201
6522,423 CANBERRA RD,1.32706129594154,103.857074784242
6523,423 CHOA CHU KANG AVE 4,1.3084382221222701,103.884896558546
6524,423 CLEMENTI AVE 1,1.28695540244626,103.81100075624599
6525,423 FAJAR RD,1.33590692345451,103.85431459638201
6526,423 HOUGANG AVE 6,1.3057344612342099,103.91300708400699
6527,423 JURONG WEST AVE 1,1.28467056650891,103.83104930771499
6528,423 PASIR RIS DR 6,1.31716058404982,103.87658288953399
6529,423 SERANGOON CTRL,1.29809677101959,103.80259808778798
6530,423 TAMPINES ST 41,1.29871092283084,103.798579967767
6531,423 YISHUN AVE 11,1.32110255874095,103.74167402979201
6532,423A CLEMENTI AVE 1,1.2703795117581598,103.82323597228901
6533,423A SEMBAWANG DR,1.3084382221222701,103.884896558546
6534,424 ANG MO KIO AVE 3,1.3168188437136499,103.87663962486602
6535,424 BEDOK NTH AVE 1,1.36899287777803,103.85276134968001
6536,424 BT BATOK WEST AVE 2,1.38664061678036,103.770534452658
6537,424 CANBERRA RD,1.3843329602284,103.74168090446501
6538,424 CHOA CHU KANG AVE 4,1.31329277085705,103.76255304223601
6539,424 CLEMENTI AVE 1,1.3942799959803798,103.87815212939002
6540,424 FAJAR RD,1.37532106170398,103.893261128732
6541,424 HOUGANG AVE 6,1.3519543113972101,103.725622636589
6542,424 JURONG WEST AVE 1,1.3595525808054,103.95014819416299
6543,424 PASIR RIS DR 6,1.4211559065825001,103.84811762854099
6544,424 SERANGOON CTRL,1.3843329602284,103.74168090446501
6545,424 TAMPINES ST 41,1.3938701623918701,103.878517201425
6546,424 WOODLANDS ST 41,1.4214117044153003,103.84856374466601
6547,424 YISHUN AVE 11,1.3939076940630502,103.87822328719999
6548,424A ANG MO KIO ST 42,1.42098709730836,103.848612654306
6549,424A CANBERRA RD,1.3945897628286699,103.878281439779
6550,424A YISHUN AVE 11,1.3948267807044399,103.878003319945
6551,424B YISHUN AVE 11,1.36822021035822,103.85297889206801
6552,424C YISHUN AVE 11,1.3860250119254398,103.770847695844
6553,424D YISHUN AVE 11,1.3840377554086398,103.741773099201
6554,425 ANG MO KIO AVE 3,1.31380878013606,103.763017173397
6555,425 BEDOK NTH RD,1.3942737996673602,103.878626383169
6556,425 BT BATOK WEST AVE 2,1.3756329823088602,103.893107879251
6557,425 CANBERRA RD,1.35230306526458,103.72463219774001
6558,425 CHOA CHU KANG AVE 4,1.35958483033609,103.950730740317
6559,425 CLEMENTI AVE 1,1.4202633417451,103.847589407494
6560,425 FAJAR RD,1.31380878013606,103.763017173397
6561,425 HOUGANG AVE 6,1.41960682497899,103.84728823711
6562,425 JURONG WEST AVE 1,1.42033318022591,103.84710244856501
6563,425 PASIR RIS DR 6,1.42019719250117,103.84650450091
6564,425 SERANGOON AVE 1,1.41996905848373,103.84696947681101
6565,425 TAMPINES ST 41,1.3683099698135301,103.853600305664
6566,425 WOODLANDS ST 41,1.3862338428079901,103.771188152165
6567,425 YISHUN AVE 11,1.3846441443920499,103.741833630214
6568,426 ANG MO KIO AVE 3,1.31402057628905,103.762740587497
6569,426 BEDOK NTH RD,1.3762474760503798,103.8931285136
6570,426 BT BATOK WEST AVE 2,1.35256372860884,103.723569457588
6571,426 CHOA CHU KANG AVE 4,1.3943973642761498,103.877202781159
6572,426 CLEMENTI AVE 3,1.35887571395229,103.950535549557
6573,426 FAJAR RD,1.3947504764533702,103.877202311729
6574,426 HOUGANG AVE 6,1.41930728950472,103.847043629046
6575,426 JURONG WEST AVE 1,1.39397232900971,103.877135274753
6576,426 PASIR RIS DR 6,1.41909993352846,103.846461812401
6577,426 SERANGOON AVE 1,1.4194957023070702,103.84597342725701
6578,426 TAMPINES ST 41,1.41979516396051,103.846174058788
6579,426 WOODLANDS ST 41,1.36807652285136,103.85435304261499
6580,426 YISHUN AVE 11,1.3857303240392802,103.771212580732
6581,426A WOODLANDS ST 41,1.3849307833885902,103.741771823351
6582,426A YISHUN AVE 11,1.31401622298473,103.76182736484199
6583,426B YISHUN AVE 11,1.37614023951394,103.893823744606
6584,426C YISHUN AVE 11,1.3527798445308998,103.722858578257
6585,426D YISHUN AVE 11,1.39439933034304,103.877675622721
6586,427 ANG MO KIO AVE 3,1.3590405013978002,103.951132576329
6587,427 BEDOK NTH RD,1.4209118064959898,103.847293288083
6588,427 BT PANJANG RING RD,1.3949494729811298,103.877566961287
6589,427 CHOA CHU KANG AVE 4,1.3938889427288201,103.877494624525
6590,427 CLEMENTI AVE 3,1.36789150691941,103.85345502653
6591,427 HOUGANG AVE 6,1.38545924836708,103.77050511556999
6592,427 JURONG WEST AVE 1,1.38444682435769,103.74108952188
6593,427 PASIR RIS DR 6,1.31456889716042,103.76161260319901
6594,427 SERANGOON CTRL,1.3939583046279498,103.876544200662
6595,427 TAMPINES ST 41,1.37647221623834,103.893822106133
6596,427 WOODLANDS ST 41,1.3524045328433099,103.72270965237301
6597,427 YISHUN AVE 11,1.35924184234493,103.951613078969
6598,428 ANG MO KIO AVE 3,1.39437366578652,103.876322418463
6599,428 BEDOK NTH RD,1.39460960429023,103.876585517065
6600,428 BT PANJANG RING RD,1.36770367834269,103.854214313011
6601,428 CHOA CHU KANG AVE 4,1.3860397553004098,103.770196329443
6602,428 CLEMENTI AVE 3,1.35934301212797,103.74036472496799
6603,428 HOUGANG AVE 6,1.3851387636818897,103.741050016887
6604,428 JURONG WEST AVE 1,1.3145621056518402,103.76253024021
6605,428 PASIR RIS DR 6,1.39359978788205,103.87691298751699
6606,428 TAMPINES ST 41,1.37790040917927,103.894019367541
6607,428 WOODLANDS ST 41,1.35211011264931,103.72368789605301
6608,428 YISHUN AVE 11,1.35976653454885,103.95107341998
6609,428A YISHUN AVE 11,1.4213322739690601,103.847281046929
6610,428B YISHUN AVE 11,1.3595712460641998,103.74052441959199
6611,429 ANG MO KIO AVE 3,1.3933989794959,103.87629054791799
6612,429 BT PANJANG RING RD,1.37790040917927,103.894019367541
6613,429 CHOA CHU KANG AVE 4,1.35882272265834,103.740404826736
6614,429 CLEMENTI AVE 3,1.39339364366597,103.87664485434601
6615,429 HOUGANG AVE 6,1.3583019393544,103.739753503555
6616,429 JURONG WEST AVE 1,1.39359978788205,103.87691298751699
6617,429 PASIR RIS DR 6,1.3673415855280802,103.854041064261
6618,429 TAMPINES ST 41,1.35871855375981,103.739560126742
6619,429 WOODLANDS ST 41,1.3845738801474,103.740368750567
6620,429 YISHUN AVE 11,1.38225913645164,103.770268856173
6621,429A CHOA CHU KANG AVE 4,1.39253429607977,103.87665412247601
6622,429A YISHUN AVE 11,1.3772097779032701,103.89384563357001
6623,429B YISHUN AVE 11,1.35208689545169,103.722864957524
6624,429C YISHUN AVE 11,1.3595896657359199,103.95159077743
6625,43 BEDOK STH RD,1.4266162480588898,103.774872341652
6626,43 BENDEMEER RD,1.42137878090937,103.84610055241998
6627,43 CAMBRIDGE RD,1.3591288318350903,103.739978327829
6628,43 CHAI CHEE ST,1.3928336674599902,103.87651799785401
6629,43 CIRCUIT RD,1.39287835979951,103.87697571961701
6630,43 HOLLAND DR,1.39231468377272,103.876970188022
6631,43 JLN BAHAGIA,1.3921787440658102,103.876627568951
6632,43 JLN TIGA,1.36720027552415,103.85324744381901
6633,43 LENGKOK BAHRU,1.38410980069155,103.740645540511
6634,43 LOR 5 TOA PAYOH,1.38250957258766,103.769548068869
6635,43 MARINE CRES,1.3925504054653501,103.87633039472401
6636,43 MOH GUAN TER,1.3772041509847301,103.89327782334699
6637,43 SIMS DR,1.3515713407856798,103.723964571541
6638,43 STIRLING RD,1.35996624539325,103.951587758584
6639,43 TANGLIN HALT RD,1.4269822630334499,103.774692737623
6640,43 TEBAN GDNS RD,1.42168752611674,103.84756072452
6641,43 TELOK BLANGAH RISE,1.35817441794575,103.739218140966
6642,43A JLN TIGA,1.3669708169506,103.853906591778
6643,43A SIMS DR,1.35809190553565,103.739958236948
6644,430 ANG MO KIO AVE 3,1.38427313008791,103.73986472955299
6645,430 BT PANJANG RING RD,1.3827766169784599,103.770296650614
6646,430 CHOA CHU KANG AVE 4,1.37804393558864,103.89315262859199
6647,430 CLEMENTI AVE 3,1.35140999298197,103.72360076848601
6648,430 FERNVALE LINK,1.39219557136148,103.877963163699
6649,430 HOUGANG AVE 6,1.36031407383804,103.95159061795201
6650,430 JURONG WEST AVE 1,1.42167934851856,103.84608921038901
6651,430 TAMPINES ST 41,1.3574856237206,103.74084509687201
6652,430 YISHUN AVE 11,1.39274604000734,103.877421746156
6653,430A CHOA CHU KANG AVE 4,1.3578897858523602,103.740481164284
6654,430A FERNVALE LINK,1.39274518333868,103.87772003168502
6655,430A YISHUN AVE 11,1.35775731757846,103.73940861662201
6656,430B FERNVALE LINK,1.36629197864804,103.85349630883002
6657,430B YISHUN AVE 11,1.3573575810266798,103.739983046884
6658,430C FERNVALE LINK,1.38372413417486,103.739787430026
6659,430D FERNVALE LINK,1.31614583633634,103.76329324217801
6660,431 ANG MO KIO AVE 10,1.38304567931229,103.770465303497
6661,431 BT PANJANG RING RD,1.37859799173855,103.893427304657
6662,431 CHOA CHU KANG AVE 4,1.35149768659892,103.72324375912301
6663,431 CLEMENTI AVE 3,1.39219166522093,103.87758659777
6664,431 FERNVALE LINK,1.3603353504520401,103.951074250695
6665,431 HOUGANG AVE 6,1.4219932634960701,103.84614699943
6666,431 JURONG WEST AVE 1,1.3568216043627097,103.740330543468
6667,431 TAMPINES ST 41,1.3918752308750502,103.87785540565599
6668,431 YISHUN AVE 1,1.35721494856745,103.739342992281
6669,431A CLEMENTI AVE 3,1.39197653860923,103.878309805797
6670,431A YISHUN AVE 1,1.3576286129592698,103.73885752440701
6671,431B YISHUN AVE 1,1.39221691150856,103.878650536649
6672,431C YISHUN AVE 1,1.32111554780571,103.94167552608299
6673,431D YISHUN AVE 1,1.32226013692284,103.86662310263
6674,432 ANG MO KIO AVE 10,1.2888091628641,103.82629508593
6675,432 BT PANJANG RING RD,1.32901430131172,103.925667777871
6676,432 CHOA CHU KANG AVE 4,1.32665458025622,103.88611896331699
6677,432 CLEMENTI AVE 3,1.30811780015994,103.79277376961299
6678,432 HOUGANG AVE 6,1.3274093789397,103.85723115625
6679,432 JURONG WEST ST 42,1.2868509822152,103.81171248180401
6680,432 SENGKANG WEST WAY,1.33623149606505,103.85404312283899
6681,432 TAMPINES ST 41,1.30473348573354,103.913087962182
6682,432A SENGKANG WEST WAY,1.2844202067330401,103.831056918196
6683,432A YISHUN AVE 1,1.31551162976202,103.85037787906401
6684,432B SENGKANG WEST WAY,1.31623521060436,103.87688115902701
6685,432B YISHUN AVE 1,1.2977916627010901,103.80265786420999
6686,432C YISHUN AVE 1,1.29895181002757,103.79854165188
6687,432D YISHUN AVE 1,1.32075391757796,103.74160020887399
6688,433 ANG MO KIO AVE 10,1.2714088334001798,103.810887524155
6689,433 BT PANJANG RING RD,1.32286312242168,103.866978210097
6690,433 CHOA CHU KANG AVE 4,1.28875268769606,103.82682858267201
6691,433 CLEMENTI AVE 3,1.30510814499459,103.913141702544
6692,433 HOUGANG AVE 8,1.3664278983121598,103.85431149114099
6693,433 JURONG WEST ST 42,1.35572308109487,103.739303105372
6694,433 SENGKANG WEST WAY,1.38337604019766,103.739671857201
6695,433 TAMPINES ST 43,1.31623114548387,103.763937662968
6696,433 YISHUN AVE 6,1.3836842945611598,103.770076985518
6697,433A SENGKANG WEST WAY,1.3929672234917,103.87832471230699
6698,433B SENGKANG WEST WAY,1.37913196653043,103.89353076946101
6699,434 ANG MO KIO AVE 10,1.35131146892729,103.722836259059
6700,434 BT PANJANG RING RD,1.3690080931844801,103.958696603631
6701,434 CHOA CHU KANG AVE 4,1.36081570799382,103.951611550107
6702,434 CLEMENTI AVE 3,1.42233139600503,103.84613305852
6703,434 FERNVALE RD,1.35522654404618,103.738772439227
6704,434 HOUGANG AVE 8,1.3159992916523702,103.76418256635901
6705,434 JURONG WEST ST 42,1.38337604019766,103.739671857201
6706,434 TAMPINES ST 43,1.3931885394182102,103.87869203024201
6707,434A FERNVALE RD,1.3551384545259397,103.73821812908899
6708,434B FERNVALE RD,1.31623681443322,103.763565191157
6709,435 ANG MO KIO AVE 10,1.3932906288216902,103.878138964178
6710,435 BT PANJANG RING RD,1.35513827041001,103.737861245907
6711,435 BT BATOK WEST AVE 5,1.3166352212006498,103.76393452193001
6712,435 CHOA CHU KANG AVE 4,1.39254251803194,103.87816102108499
6713,435 CLEMENTI AVE 3,1.3551383876369199,103.73703149299699
6714,435 FERNVALE RD,1.3925197016181299,103.87871404171
6715,435 HOUGANG AVE 8,1.36605027829035,103.854168309853
6716,435 JURONG WEST ST 42,1.3558179196519098,103.738921251178
6717,435 TAMPINES ST 43,1.3150083318691599,103.764197847511
6718,435 YISHUN AVE 6,1.3829224038574799,103.739807246356
6719,435A BT BATOK WEST AVE 5,1.38322219117286,103.770836884573
6720,435A FERNVALE RD,1.3916601233964399,103.87509501996
6721,435A HOUGANG AVE 8,1.37845287132508,103.893940438799
6722,435B BT BATOK WEST AVE 5,1.35132731535599,103.72038312379401
6723,435B FERNVALE RD,1.3696276072028202,103.957818519366
6724,435C BT BATOK WEST AVE 5,1.3590843219793098,103.83175102163901
6725,435C FERNVALE RD,1.36030607938802,103.95218506513201
6726,436 ANG MO KIO AVE 10,1.4226981926220301,103.845583106194
6727,436 BT BATOK WEST AVE 5,1.3561054854113301,103.739002965384
6728,436 CHOA CHU KANG AVE 4,1.3146391309220802,103.76479768777399
6729,436 FAJAR RD,1.3910978362662199,103.87516622352501
6730,436 FERNVALE RD,1.3696276072028202,103.957818519366
6731,436 HOUGANG AVE 8,1.3560032722823998,103.73854910139299
6732,436 JURONG WEST AVE 1,1.31457621542954,103.764158883788
6733,436 TAMPINES ST 43,1.3912103806311202,103.874688908059
6734,436 WOODLANDS ST 41,1.35556816773843,103.738704484722
6735,436 YISHUN AVE 11,1.39220060795466,103.874778712417
6736,436A BT BATOK WEST AVE 5,1.39209223539634,103.87524801584499
6737,436A FERNVALE RD,1.36565326940254,103.855232195496
6738,436B FERNVALE RD,1.3573695896372,103.738070872319
6739,436C FERNVALE RD,1.3809396989637601,103.737733890511
6740,436D FERNVALE RD,1.3141225418475702,103.764518594142
6741,437 ANG MO KIO AVE 10,1.38263704802656,103.770932440617
6742,437 CHOA CHU KANG AVE 4,1.3917215385634398,103.874774045825
6743,437 FAJAR RD,1.3792518989868001,103.893162046133
6744,437 FERNVALE RD,1.3515184751943898,103.719496480131
6745,437 HOUGANG AVE 8,1.3689328871117699,103.957951722203
6746,437 JURONG WEST AVE 1,1.35923575652592,103.832368846087
6747,437 TAMPINES ST 43,1.3595939066980702,103.952188494743
6748,437 WOODLANDS ST 41,1.42349006597769,103.845333238298
6749,437 YISHUN AVE 6,1.3566048071973702,103.73862818584298
6750,437A BT BATOK WEST AVE 5,1.38263704802656,103.770932440617
6751,438 ANG MO KIO AVE 10,1.35713363707319,103.73817224451
6752,438 BT BATOK WEST AVE 8,1.3814338473595198,103.771366304235
6753,438 CHOA CHU KANG AVE 4,1.35713364367424,103.73797273962099
6754,438 FAJAR RD,1.38148756854258,103.77094222927099
6755,438 HOUGANG AVE 8,1.38092147169303,103.77084073911101
6756,438 JURONG WEST AVE 1,1.3660438887167798,103.85536896868099
6757,438 SENGKANG WEST AVE,1.35614174391451,103.737291779061
6758,438 TAMPINES ST 43,1.38128651592266,103.73753530701201
6759,438 YISHUN AVE 11,1.31421051581741,103.764010395621
6760,438A BT BATOK WEST AVE 8,1.38133164210105,103.770298818046
6761,438A SENGKANG WEST AVE,1.39172887565122,103.87407389201
6762,438B BT BATOK WEST AVE 8,1.3794804401214098,103.893201685049
6763,438B SENGKANG WEST AVE,1.3518025371160098,103.72039414517599
6764,438C BT BATOK WEST AVE 8,1.3694086062819901,103.957395750219
6765,439 ANG MO KIO AVE 10,1.3589483576849397,103.83278765927099
6766,439 BT BATOK WEST AVE 8,1.35883952253243,103.951899349516
6767,439 CHOA CHU KANG AVE 4,1.42381002085379,103.84497301251601
6768,439 CLEMENTI AVE 3,1.3565327730105798,103.737760469396
6769,439 FAJAR RD,1.3911806583388502,103.874321610143
6770,439 HOUGANG AVE 8,1.38146636369734,103.769766736479
6771,439 JURONG WEST AVE 1,1.3561232753086698,103.737831166898
6772,439 SENGKANG WEST AVE,1.3911838045873302,103.873946079101
6773,439 TAMPINES ST 43,1.38101722786731,103.769595216738
6774,439 YISHUN AVE 11,1.3555789717809998,103.73783382015101
6775,439A BT BATOK WEST AVE 8,1.39121766005236,103.873553181742
6776,439A SENGKANG WEST AVE,1.38057053056183,103.76973269177
6777,439B BT BATOK WEST AVE 8,1.3555934171551898,103.73711824797199
6778,439B SENGKANG WEST AVE,1.38061381455693,103.770645093029
6779,439C BT BATOK WEST AVE 8,1.36687411249442,103.854668941219
6780,439C SENGKANG WEST AVE,1.381617545091,103.737451795053
6781,44 BEDOK STH RD,1.37948875169897,103.893848534648
6782,44 BENDEMEER RD,1.35195380808938,103.719396655601
6783,44 BEO CRES,1.37000224411601,103.95748962666
6784,44 CHAI CHEE ST,1.3585394288294599,103.832309279131
6785,44 CIRCUIT RD,1.3583409688865602,103.951379730883
6786,44 HOLLAND DR,1.36698004515059,103.85571808972999
6787,44 JLN BAHAGIA,1.3508238085532098,103.73826825406601
6788,44 LENGKOK BAHRU,1.38122187788986,103.736636388659
6789,44 LOR 5 TOA PAYOH,1.38357469942899,103.77086845963301
6790,44 MARINE CRES,1.39192466552769,103.874288678946
6791,44 MOH GUAN TER,1.37911819144961,103.894290896452
6792,44 OWEN RD,1.35206424277749,103.72055266226499
6793,44 SIMS DR,1.37008367667097,103.95778388848801
6794,44 STIRLING RD,1.35871142499039,103.831720136073
6795,44 TANGLIN HALT RD,1.3583024219434,103.950658405067
6796,44 TEBAN GDNS RD,1.42319178686725,103.844627724673
6797,44 TELOK BLANGAH DR,1.3509737523718899,103.739239600594
6798,44A BENDEMEER RD,1.38122187788986,103.736636388659
6799,44A HAVELOCK RD,1.3922201384369701,103.874409781406
6800,44A MARINE CRES,1.3510733879780001,103.738755804134
6801,440 ANG MO KIO AVE 10,1.39224716162449,103.874095130429
6802,440 BT BATOK WEST AVE 8,1.35079321419821,103.73857229003599
6803,440 CHOA CHU KANG AVE 4,1.3677609513095599,103.85535714590799
6804,440 CLEMENTI AVE 3,1.35787153515673,103.83231391690599
6805,440 FAJAR RD,1.3501708513847899,103.73908463529399
6806,440 FERNVALE LINK,1.3807129959351998,103.73689142472
6807,440 HOUGANG AVE 8,1.31251305732379,103.76492775866899
6808,440 JURONG WEST AVE 1,1.3837779873841298,103.771350678551
6809,440 PASIR RIS DR 4,1.37880458762234,103.894283804483
6810,440 TAMPINES ST 43,1.3920606370023998,103.87327663344401
6811,440 YISHUN AVE 11,1.35221571310533,103.71955560447701
6812,440A BT BATOK WEST AVE 8,1.3703061929860902,103.95772686444
6813,440A CLEMENTI AVE 3,1.3579446440279999,103.95099907001699
6814,440A CHOA CHU KANG AVE 4,1.42303228780103,103.84515982739
6815,440A FERNVALE LINK,1.3503794969682699,103.739192418106
6816,440B BT BATOK WEST AVE 8,1.3837779873841298,103.771350678551
6817,440B CLEMENTI AVE 3,1.39191360982299,103.872848683736
6818,440B FERNVALE LINK,1.3917668903484,103.873322981775
6819,440C BT BATOK WEST AVE 8,1.39228448797034,103.87357957849599
6820,440C CLEMENTI AVE 3,1.36747901420818,103.855967139125
6821,440C FERNVALE LINK,1.35822160781613,103.831932958776
6822,440D BT BATOK WEST AVE 8,1.38318021667689,103.771603761569
6823,440D FERNVALE LINK,1.35269613917059,103.73980993337601
6824,441 ANG MO KIO AVE 10,1.3806315398999802,103.737541420963
6825,441 BT BATOK WEST AVE 8,1.31287039829399,103.76482165678001
6826,441 C'WEALTH AVE WEST,1.3795221228249601,103.89476806584801
6827,441 CHOA CHU KANG AVE 4,1.35248124739537,103.72039942959199
6828,441 FAJAR RD,1.37084205506616,103.95786058860901
6829,441 FERNVALE RD,1.35735906297136,103.95048548437599
6830,441 HOUGANG AVE 8,1.42276876184722,103.84503752844299
6831,441 JURONG WEST AVE 1,1.3524177726281499,103.739894249774
6832,441 PASIR RIS DR 6,1.3921382852483402,103.87249055624599
6833,441 SIN MING AVE,1.3924663292243,103.873207670352
6834,441 TAMPINES ST 43,1.3674419012314298,103.856396604517
6835,441 YISHUN AVE 11,1.3578479354339799,103.831624473899
6836,441A BT BATOK WEST AVE 8,1.3521839943395901,103.74047427098301
6837,441A CLEMENTI AVE 3,1.38369661600963,103.772095630478
6838,441A FERNVALE RD,1.3802230684671202,103.737346540576
6839,441A PASIR RIS DR 6,1.31306036053191,103.764521290707
6840,441B BT BATOK WEST AVE 8,1.37911514056102,103.895119125321
6841,441B CLEMENTI AVE 3,1.35263257879695,103.71940099815201
6842,441B FERNVALE RD,1.37058566924194,103.958107186493
6843,441C BT BATOK WEST AVE 8,1.39316539928249,103.873146095378
6844,441C FERNVALE RD,1.3574070326041898,103.950996054997
6845,441D FERNVALE RD,1.42248271677899,103.844903042843
6846,442 ANG MO KIO AVE 10,1.3578479354339799,103.831624473899
6847,442 BT BATOK WEST AVE 8,1.3528651177451398,103.740438584574
6848,442 CHOA CHU KANG AVE 4,1.3929364985527097,103.87299848136
6849,442 CLEMENTI AVE 3,1.35314900034195,103.740846555722
6850,442 FAJAR RD,1.39341981691828,103.873319886194
6851,442 FERNVALE RD,1.35272258284344,103.741240002444
6852,442 HOUGANG AVE 8,1.35261452955006,103.740579772932
6853,442 JURONG WEST AVE 1,1.36785888260943,103.856047007924
6854,442 PASIR RIS DR 6,1.3838072182282701,103.772709705623
6855,442 SIN MING AVE,1.3791714217924198,103.736251145733
6856,442 TAMPINES ST 43,1.31361567894896,103.764809966953
6857,442 YISHUN AVE 11,1.3787809824389499,103.895153601863
6858,442A BT BATOK WEST AVE 8,1.35234799631865,103.718438388228
6859,442A FAJAR RD,1.3708421207951498,103.958350684252
6860,442B BT BATOK WEST AVE 8,1.3937005090263799,103.87311019895901
6861,442B FAJAR RD,1.35808106284655,103.83079059602
6862,442C BT BATOK WEST AVE 8,1.35702424225034,103.951054363893
6863,442C FAJAR RD,1.4226022962923703,103.844247701105
6864,442D FAJAR RD,1.3838072182282701,103.772709705623
6865,443 ANG MO KIO AVE 10,1.35234861922855,103.74151018118
6866,443 BT BATOK WEST AVE 8,1.3519788635870702,103.741081176999
6867,443 CHOA CHU KANG AVE 4,1.3520557599708798,103.74150431395
6868,443 CLEMENTI AVE 3,1.3223875270991101,103.866126107239
6869,443 FAJAR RD,1.3286477939451102,103.924495382454
6870,443 FERNVALE RD,1.32638789366841,103.886077337454
6871,443 HOUGANG AVE 8,1.3086179032277199,103.79293590005301
6872,443 JURONG WEST AVE 1,1.30863777720455,103.884644800061
6873,443 PASIR RIS DR 6,1.32753523174771,103.857287579366
6874,443 SIN MING AVE,1.2842264860305,103.831606269855
6875,443 TAMPINES ST 43,1.28674297484296,103.812631265734
6876,443 YISHUN AVE 11,1.33586537201905,103.85375114473601
6877,443A BT BATOK WEST AVE 8,1.3045502357513201,103.91245552787399
6878,443A FERNVALE RD,1.31559567579803,103.850825476141
6879,443A FAJAR RD,1.31713040168507,103.878185123248
6880,443B BT BATOK WEST AVE 8,1.2973868570049298,103.80303401006901
6881,443B FERNVALE RD,1.29919438508048,103.79852452225599
6882,443B FAJAR RD,1.32005146692876,103.741129936544
6883,443C BT BATOK WEST AVE 8,1.27175707090155,103.80956043832701
6884,443C FERNVALE RD,1.31713040168507,103.878185123248
6885,443C FAJAR RD,1.3684840623305,103.85546814901899
6886,443D BT BATOK WEST AVE 8,1.3845283974961102,103.772431736418
6887,443D FAJAR RD,1.3525105905408201,103.74408287699801
6888,444 ANG MO KIO AVE 10,1.3795390895363302,103.73607650318701
6889,444 CHOA CHU KANG AVE 4,1.31353886128001,103.76547630520399
6890,444 HOUGANG AVE 8,1.3791025943956399,103.895668378584
6891,444 JURONG WEST AVE 1,1.35163889174202,103.717524141693
6892,444 PASIR RIS DR 6,1.3711577079116597,103.958128003976
6893,444 SIN MING AVE,1.39420048862101,103.87341783267799
6894,444 TAMPINES ST 42,1.35835553844472,103.830397807509
6895,445 ANG MO KIO AVE 10,1.3577452973064899,103.952229728885
6896,445 BT BATOK WEST AVE 8,1.42204534847419,103.84402117894001
6897,445 CHOA CHU KANG AVE 4,1.352790911582,103.74453603356501
6898,445 FAJAR RD,1.3793508699270902,103.735688668976
6899,445 FERNVALE RD,1.39446814841579,103.87350672332701
6900,445 HOUGANG AVE 8,1.3583606898597402,103.95225218348101
6901,445 JURONG WEST ST 42,1.3523575300452801,103.74439591868799
6902,445 PASIR RIS DR 6,1.3940477018366702,103.873345691812
6903,445 SIN MING AVE,1.3577452973064899,103.952229728885
6904,445 TAMPINES ST 42,1.35204142276074,103.743844813254
6905,445 YISHUN AVE 11,1.39381453106767,103.873364255801
6906,445A BT BATOK WEST AVE 8,1.35713537771763,103.952252237838
6907,445A CHOA CHU KANG AVE 4,1.35266810573153,103.743962084681
6908,445A FERNVALE RD,1.35713536413247,103.952873767554
6909,445B BT BATOK WEST AVE 8,1.3575679189408,103.953020775042
6910,445B FERNVALE RD,1.35792801646927,103.953020770178
6911,445C BT BATOK WEST AVE 8,1.35836063792523,103.95287369310999
6912,446 ANG MO KIO AVE 10,1.3687931417115102,103.85552783329099
6913,446 BRIGHT HILL DR,1.3530382488288502,103.743948447541
6914,446 BT BATOK WEST AVE 8,1.38005209281399,103.735651375333
6915,446 CHOA CHU KANG AVE 4,1.3124829847626398,103.76547675686301
6916,446 CLEMENTI AVE 3,1.38508210632304,103.77221918133101
6917,446 FAJAR RD,1.3788367824991101,103.89591620908101
6918,446 HOUGANG AVE 8,1.35187874821929,103.718501587999
6919,446 JLN KAYU,1.3714690563681697,103.958127973592
6920,446 JURONG WEST ST 42,1.39402599269318,103.874088270885
6921,446 PASIR RIS DR 6,1.35851090906305,103.830066980252
6922,446 TAMPINES ST 42,1.35657751681147,103.953994305986
6923,446 YISHUN AVE 11,1.4220537516653502,103.84467518897499
6924,446A BT BATOK WEST AVE 8,1.35304899382256,103.742932562787
6925,446A FAJAR RD,1.39434919388297,103.874053796487
6926,446A JLN KAYU,1.3524838135689,103.743414725495
6927,446B JLN KAYU,1.3942989336626799,103.87454741166599
6928,446C JLN KAYU,1.3527673268125702,103.74301110898399
6929,447 ANG MO KIO AVE 10,1.36889751131379,103.85620083514699
6930,447 BRIGHT HILL DR,1.3524863746434,103.74207460355301
